,instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual/registered,temperature_cat
385,386,2012-01-21,Springer,2012,January,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",-1.107403000000069,-310.24449999999996,123.0,999.439938,67,1234,1301,0.05429497568881685,
386,387,2012-01-22,Springer,2012,January,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",-25.03749999999999,-365.2389999999999,123.0,896.1749820000001,196,1781,1977,0.11005053340819765,
387,388,2012-01-23,Springer,2012,January,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",98.29759700000002,-13.239352000000075,123.0,496.96821200000005,145,2287,2432,0.06340183646698731,Sangat Rendah
388,389,2012-01-24,Springer,2012,January,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",372.5825,448.7144479999998,123.0,555.590063,439,3900,4339,0.11256410256410257,Rendah
389,390,2012-01-25,Springer,2012,January,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",265.814903,212.24027600000008,123.0,723.0477189999999,467,3803,4270,0.1227977912174599,Rendah
390,391,2012-01-26,Springer,2012,January,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",370.74240299999997,478.9537999999999,123.0,329.4737462,244,3831,4075,0.06369094231271208,Rendah
391,392,2012-01-27,Springer,2012,January,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",554.8249999999999,737.408348,123.0,1538.232163,269,3187,3456,0.08440539692500784,Sedang
392,393,2012-01-28,Springer,2012,January,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",313.67509699999994,349.7069239999998,123.0,946.4113809999999,775,3248,4023,0.23860837438423646,Rendah
393,394,2012-01-29,Springer,2012,January,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",240.0424999999999,115.97267600000004,123.0,1077.58445,558,2685,3243,0.20782122905027933,Rendah
394,395,2012-01-30,Springer,2012,January,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",210.58990299999996,71.99449999999997,123.0,968.690288,126,3498,3624,0.036020583190394515,Rendah
395,396,2012-01-31,Springer,2012,January,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",477.5100000000001,589.016852,123.0,1175.296513,324,4185,4509,0.07741935483870968,Rendah
396,397,2012-02-01,Springer,2012,February,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",652.389903,960.2395280000001,123.0,848.7217630000001,304,4275,4579,0.07111111111111111,Sedang
397,398,2012-02-02,Springer,2012,February,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",497.759903,665.917676,123.0,840.282443,190,3571,3761,0.05320638476617194,Sedang
398,399,2012-02-03,Springer,2012,February,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",308.15259699999996,275.511176,123.0,801.268544,310,3841,4151,0.0807081489195522,Rendah
399,400,2012-02-04,Springer,2012,February,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",199.54490299999998,115.9900999999999,123.0,547.191144,384,2448,2832,0.1568627450980392,Rendah
400,401,2012-02-05,Springer,2012,February,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",203.22509699999995,80.25347600000006,123.0,790.046044,318,2629,2947,0.12095853936858121,Rendah
401,402,2012-02-06,Springer,2012,February,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",240.28328099999996,219.23165600000013,123.0,690.4082,206,3578,3784,0.05757406372275014,Rendah
402,403,2012-02-07,Springer,2012,February,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",398.3549030000001,500.96902399999976,123.0,661.5843310000001,199,4176,4375,0.04765325670498084,Rendah
403,404,2012-02-08,Springer,2012,February,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",182.97740299999995,88.529876,123.0,600.2735690000001,109,2693,2802,0.040475306349795764,Rendah
404,405,2012-02-09,Springer,2012,February,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",201.385,69.21972800000006,123.0,871.0320929999999,163,3667,3830,0.04445050449959095,Rendah
405,406,2012-02-10,Springer,2012,February,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",236.36009700000002,206.73864800000007,123.0,524.8942810000001,227,3604,3831,0.06298557158712542,Rendah
406,407,2012-02-11,Springer,2012,February,No,Saturday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",111.18490300000003,-153.46334799999997,123.0,1300.894244,192,1977,2169,0.09711684370257967,Rendah
407,408,2012-02-12,Springer,2012,February,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",-102.35250000000002,-629.177752,123.0,1708.56390125,73,1456,1529,0.05013736263736264,
408,409,2012-02-13,Springer,2012,February,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",107.50249999999998,-79.21097199999997,123.0,750.9333869999999,94,3328,3422,0.028245192307692308,Rendah
409,410,2012-02-14,Springer,2012,February,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",321.0399029999999,382.668776,123.0,633.752531,135,3787,3922,0.03564827039873251,Rendah
410,411,2012-02-15,Springer,2012,February,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",385.467597,459.6959240000002,123.0,815.2024000000001,141,4028,4169,0.03500496524329692,Rendah
411,412,2012-02-16,Springer,2012,February,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",315.51740299999994,366.185672,123.0,410.406825,74,2931,3005,0.02524735585124531,Rendah
412,413,2012-02-17,Springer,2012,February,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",374.422597,459.6959240000002,123.0,924.042694,349,3805,4154,0.09172141918528252,Rendah
413,414,2012-02-18,Springer,2012,February,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",381.787403,476.23130000000003,123.0,857.0802809999999,1435,2883,4318,0.4977454040929587,Rendah
414,415,2012-02-19,Springer,2012,February,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",234.5200000000001,85.77252800000018,123.0,1136.2197680000002,618,2071,2689,0.29840656687590533,Rendah
415,416,2012-02-20,Springer,2012,February,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",234.5200000000001,118.89119600000001,123.0,1028.353587,502,2627,3129,0.1910925009516559,Rendah
416,417,2012-02-21,Springer,2012,February,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",251.807634,213.51222800000014,123.0,923.463613,163,3614,3777,0.045102379634753734,Rendah
417,418,2012-02-22,Springer,2012,February,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",490.3950969999999,638.4574519999999,123.0,1052.540319,394,4379,4773,0.08997488010961406,Rendah
418,419,2012-02-23,Springer,2012,February,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",619.254903,864.006776,123.0,857.008457,516,4546,5062,0.11350637923449186,Sedang
419,420,2012-02-24,Springer,2012,February,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",516.1675,718.1896759999998,123.0,1066.438263,246,3241,3487,0.07590249922863314,Sedang
420,421,2012-02-25,Springer,2012,February,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",258.450097,41.72029999999995,123.0,1708.56390125,317,2415,2732,0.13126293995859215,Sangat Tinggi
421,422,2012-02-26,Springer,2012,February,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",232.679903,96.74964799999987,123.0,921.272981,515,2874,3389,0.1791927627000696,Rendah
422,423,2012-02-27,Springer,2012,February,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",425.96740300000005,487.2476239999999,123.0,1203.200137,253,4069,4322,0.06217743917424429,Rendah
423,424,2012-02-28,Springer,2012,February,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",409.39990300000005,467.95489999999984,123.0,868.248913,229,4134,4363,0.05539429124334785,Rendah
424,425,2012-02-29,Springer,2012,February,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",376.6647320000001,445.9353200000001,123.0,804.056213,65,1769,1834,0.03674392312040701,Rendah
425,426,2012-03-01,Springer,2012,March,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",689.2050970000001,998.7160759999998,123.0,1018.9446429999999,325,4665,4990,0.06966773847802786,Sedang
426,427,2012-03-02,Springer,2012,March,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",396.51259699999997,495.47175200000004,123.0,650.474056,246,2948,3194,0.08344640434192672,Rendah
427,428,2012-03-03,Springer,2012,March,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",530.8949029999999,729.1711520000001,123.0,723.0836310000001,956,3110,4066,0.307395498392283,Sedang
428,429,2012-03-04,Springer,2012,March,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",335.76509699999997,247.95947599999982,123.0,1501.8892190000001,710,2713,3423,0.2617029119056395,Rendah
429,430,2012-03-05,Springer,2012,March,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",153.52259699999996,-21.45912400000007,123.0,1027.343562,203,3130,3333,0.06485623003194887,Rendah
430,431,2012-03-06,Springer,2012,March,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",186.65759699999998,38.9629519999999,123.0,901.7278749999999,221,3735,3956,0.059170013386880854,Sangat Tinggi
431,432,2012-03-07,Springer,2012,March,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",508.80490299999997,605.4956,123.0,1552.201931,432,4484,4916,0.09634255129348795,Rendah
432,433,2012-03-08,Springer,2012,March,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",781.2474999999998,1213.175024,123.0,1708.56390125,486,4896,5382,0.09926470588235294,Sedang
433,434,2012-03-09,Springer,2012,March,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",523.530097,657.6935480000001,123.0,1708.56390125,447,4122,4569,0.10844250363901019,Sedang
434,435,2012-03-10,Springer,2012,March,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",251.08749999999998,137.95305200000004,123.0,1013.3917500000001,968,3150,4118,0.3073015873015873,Rendah
435,436,2012-03-11,Springer,2012,March,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",415.0814509999999,494.7225199999999,123.0,999.1930430000001,1658,3253,4911,0.5096833691976637,Rendah
436,437,2012-03-12,Springer,2012,March,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",646.867403,929.9827520000001,123.0,932.423657,838,4460,5298,0.18789237668161435,Sedang
437,438,2012-03-13,Springer,2012,March,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",864.0849999999998,1292.998724,123.0,1063.66855,762,5085,5847,0.14985250737463127,Sedang
438,439,2012-03-14,Springer,2012,March,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",880.6524999999999,1317.775652,123.0,516.513318,997,5315,6312,0.18758231420507995,Sedang
439,440,2012-03-15,Springer,2012,March,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",847.5175,1248.9856999999997,123.0,672.824787,1005,5187,6192,0.1937536148062464,Sedang
440,441,2012-03-16,Springer,2012,March,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",578.755097,828.213524,123.0,508.118888,548,3830,4378,0.14308093994778068,Sedang
441,442,2012-03-17,Springer,2012,March,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",751.7949030000001,1127.980376,123.0,496.950256,3155,4681,7836,0.674001281777398,Sedang
442,443,2012-03-18,Springer,2012,March,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",659.7524999999999,949.1840000000002,123.0,569.577787,2207,3685,5892,0.5989145183175034,Sedang
443,444,2012-03-19,Springer,2012,March,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",819.9050000000001,1248.9682759999998,123.0,728.6410129999999,982,5171,6153,0.1899052407658093,Sedang
444,445,2012-03-20,Springer,2012,March,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",854.880097,1273.8497480000003,123.0,544.3855189999999,1051,5042,6093,0.20844902816342722,Sedang
445,446,2012-03-21,Summer,2012,March,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",790.452403,1163.751848,123.0,402.02720869999996,1122,5108,6230,0.21965544244322632,Sedang
446,447,2012-03-22,Summer,2012,March,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",840.1549029999999,1243.505852,123.0,527.735818,1334,5537,6871,0.24092468845945458,Sedang
447,448,2012-03-23,Summer,2012,March,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",945.0824029999999,1411.2118520000001,123.0,522.0707,2469,5893,8362,0.41897166129305957,Sedang
448,449,2012-03-24,Summer,2012,March,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",726.0224999999998,1048.208948,123.0,865.402887,1033,2339,3372,0.44164172723386064,Sedang
449,450,2012-03-25,Summer,2012,March,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",582.4375,833.697728,123.0,991.0589749999999,1532,3464,4996,0.44226327944572746,Sedang
450,451,2012-03-26,Summer,2012,March,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",600.845097,839.1949999999999,123.0,1708.56390125,795,4763,5558,0.16691161032962418,Sedang
451,452,2012-03-27,Summer,2012,March,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",330.242597,302.988824,123.0,840.304888,531,4571,5102,0.11616714066943776,Rendah
452,453,2012-03-28,Summer,2012,March,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",685.5249030000001,979.4581999999999,123.0,1309.311119,674,5024,5698,0.13415605095541402,Sedang
453,454,2012-03-29,Summer,2012,March,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",707.614903,1028.9162239999998,123.0,1434.90885,834,5299,6133,0.15738818645027364,Sedang
454,455,2012-03-30,Summer,2012,March,No,Friday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",433.33000000000004,564.205076,123.0,619.782763,796,4663,5459,0.17070555436414325,Rendah
455,456,2012-03-31,Summer,2012,March,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",552.984903,764.9600480000001,123.0,1125.019713,2301,3934,6235,0.5849008642602949,Sedang
456,457,2012-04-01,Summer,2012,April,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",556.6650970000001,745.702172,123.0,773.306563,2347,3694,6041,0.6353546291283162,Sedang
457,458,2012-04-02,Summer,2012,April,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",574.513817,790.2466279999999,123.0,1401.191971,1208,4728,5936,0.25549915397631134,Sedang
458,459,2012-04-03,Summer,2012,April,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",646.867403,938.2199479999998,123.0,449.497037,1348,5424,6772,0.2485250737463127,Sedang
459,460,2012-04-04,Summer,2012,April,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",812.542403,1251.7081999999998,123.0,812.396775,1058,5378,6436,0.19672740795834884,Sedang
460,461,2012-04-05,Summer,2012,April,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",576.915,806.146028,123.0,985.465681,1192,5265,6457,0.22640075973409307,Sedang
461,462,2012-04-06,Summer,2012,April,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",506.9625970000001,630.1810519999999,123.0,1348.441732,1807,4653,6460,0.38835160111755856,Rendah
462,463,2012-04-07,Summer,2012,April,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",582.4375,784.2179239999998,123.0,1233.8959189999998,3252,3605,6857,0.9020804438280167,Sedang
463,464,2012-04-08,Summer,2012,April,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",720.5,1073.0033,123.0,1044.1234439999998,2230,2939,5169,0.7587614834977884,Sedang
464,465,2012-04-09,Summer,2012,April,No,Monday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",696.5699030000001,1004.2351279999999,123.0,1607.941844,905,4680,5585,0.19337606837606838,Sedang
465,466,2012-04-10,Summer,2012,April,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",602.6874029999999,828.2309479999999,123.0,1119.4443750000003,819,5099,5918,0.16061972935869778,Sedang
466,467,2012-04-11,Summer,2012,April,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",386.2694640000001,397.1655440000002,123.0,1325.484986,482,4380,4862,0.11004566210045662,Rendah
467,468,2012-04-12,Summer,2012,April,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",494.07750000000004,616.403024,123.0,1303.7357809999999,663,4746,5409,0.13969658659924147,Rendah
468,469,2012-04-13,Summer,2012,April,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",593.4825,808.9556480000001,123.0,697.909319,1252,5146,6398,0.24329576369996114,Sedang
469,470,2012-04-14,Summer,2012,April,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",709.455,1053.7105759999997,123.0,857.026413,2795,4665,7460,0.5991425509110396,Sedang
470,471,2012-04-15,Summer,2012,April,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",956.127403,1427.7995000000003,123.0,1010.6040810000001,2846,4286,7132,0.6640223985067663,Sedang
471,472,2012-04-16,Summer,2012,April,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1083.1449029999999,1606.6133000000002,123.0,1278.5973809999998,1198,5172,6370,0.23163186388244392,Tinggi
472,473,2012-04-17,Summer,2012,April,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",959.807597,1535.0093719999998,123.0,1228.320581,989,5702,6691,0.1734479130129779,Tinggi
473,474,2012-04-18,Summer,2012,April,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",639.502597,918.8575280000001,123.0,753.756968,347,4020,4367,0.086318407960199,Sedang
474,475,2012-04-19,Summer,2012,April,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",716.817597,1075.7083759999998,123.0,295.9561788,846,5719,6565,0.1479279594334674,Sedang
475,476,2012-04-20,Summer,2012,April,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",779.407403,1174.7159000000001,123.0,672.7709189999999,1340,5950,7290,0.22521008403361345,Sedang
476,477,2012-04-21,Summer,2012,April,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",875.13,1292.9638759999998,123.0,1273.0220429999997,2541,4083,6624,0.6223365172667157,Sedang
477,478,2012-04-22,Summer,2012,April,No,Sunday,No,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",492.23740300000003,624.6794240000002,123.0,1546.6669940000002,120,907,1027,0.13230429988974643,Rendah
478,479,2012-04-23,Summer,2012,April,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",326.5624029999999,239.7005,123.0,1362.393544,195,3019,3214,0.06459092414706856,Rendah
479,480,2012-04-24,Summer,2012,April,No,Tuesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",529.052597,693.4127480000001,123.0,1119.4802869999999,518,5115,5633,0.10127077223851418,Sedang
480,481,2012-04-25,Summer,2012,April,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",668.9574029999999,976.7008519999999,123.0,533.257288,655,5541,6196,0.11820970943872947,Sedang
481,482,2012-04-26,Summer,2012,April,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",716.817597,1034.4875479999998,123.0,792.869625,475,4551,5026,0.1043726653482751,Sedang
482,483,2012-04-27,Summer,2012,April,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",626.6175000000001,899.6867719999999,123.0,1560.524537,1014,5219,6233,0.19429009388771795,Sedang
483,484,2012-04-28,Summer,2012,April,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",448.05740299999997,572.407424,123.0,583.457775,1120,3100,4220,0.36129032258064514,Rendah
484,485,2012-04-29,Summer,2012,April,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",628.457597,888.7270759999999,123.0,524.8000119999999,2229,4075,6304,0.5469938650306748,Sedang
485,486,2012-04-30,Summer,2012,April,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",641.344903,921.723776,123.0,770.482982,665,4907,5572,0.1355206847360913,Sedang
486,487,2012-05-01,Summer,2012,May,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",970.8525970000001,1441.5034759999999,123.0,700.7149440000001,653,5087,5740,0.12836642421859643,Sedang
487,488,2012-05-02,Summer,2012,May,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",862.244903,1271.074976,123.0,619.7423619999998,667,5502,6169,0.1212286441294075,Sedang
488,489,2012-05-03,Summer,2012,May,No,Thursday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",853.0400000000002,1268.226152,123.0,600.161344,764,5657,6421,0.13505391550291673,Sedang
489,490,2012-05-04,Summer,2012,May,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1002.1474999999998,1502.0344520000003,123.0,731.428682,1069,5227,6296,0.20451501817486128,Tinggi
490,491,2012-05-05,Summer,2012,May,No,Saturday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",989.262403,1474.552448,123.0,686.781088,2496,4387,6883,0.5689537269204468,Sedang
491,492,2012-05-06,Summer,2012,May,No,Sunday,No,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",858.5625,1309.5863720000002,123.0,672.806831,2135,4224,6359,0.5054450757575758,Sedang
492,493,2012-05-07,Summer,2012,May,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",803.3375,1224.2305520000002,123.0,1035.7065690000002,1008,5265,6273,0.19145299145299147,Sedang
493,494,2012-05-08,Summer,2012,May,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",900.902403,1356.3436760000002,123.0,1328.874181,738,4990,5728,0.14789579158316632,Sedang
494,495,2012-05-09,Summer,2012,May,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",886.175,1336.9769000000001,123.0,971.473468,620,4097,4717,0.15133024164022454,Sedang
495,496,2012-05-10,Summer,2012,May,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",733.385097,1070.206748,123.0,1409.8288069999999,1026,5546,6572,0.1849981968986657,Sedang
496,497,2012-05-11,Summer,2012,May,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",794.1325969999998,1196.748548,123.0,1063.610193,1319,5711,7030,0.23095780073542288,Sedang
497,498,2012-05-12,Summer,2012,May,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",862.244903,1301.2228519999999,123.0,552.744037,2622,4807,7429,0.5454545454545454,Sedang
498,499,2012-05-13,Summer,2012,May,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",969.0125,1477.2967280000003,123.0,1010.550213,2172,3946,6118,0.5504308160162189,Sedang
499,500,2012-05-14,Summer,2012,May,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",882.4925969999999,1323.3644000000004,123.0,954.7743879999999,342,2501,2843,0.1367453018792483,Sedang
500,501,2012-05-15,Summer,2012,May,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",967.1724029999999,1438.8158240000002,123.0,661.642688,625,4490,5115,0.13919821826280623,Sedang
501,502,2012-05-16,Summer,2012,May,No,Wednesday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1022.3974029999999,1524.0671,123.0,549.956368,991,6433,7424,0.15404943261308876,Tinggi
502,503,2012-05-17,Summer,2012,May,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",926.672597,1422.3022280000002,123.0,1030.1132750000002,1242,6142,7384,0.2022142624552263,Sedang
503,504,2012-05-18,Summer,2012,May,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",862.244903,1328.6830759999996,123.0,614.171513,1521,6118,7639,0.2486106570774763,Sedang
504,505,2012-05-19,Summer,2012,May,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",941.4,1397.451248,123.0,376.963775,3410,4884,8294,0.6981981981981982,Sedang
505,506,2012-05-20,Summer,2012,May,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",987.4200969999998,1471.7602520000003,123.0,1141.853463,2704,4425,7129,0.6110734463276836,Sedang
506,507,2012-05-21,Summer,2012,May,No,Monday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",937.717597,1392.0454520000003,123.0,1046.852756,630,3729,4359,0.16894609814963799,Sedang
507,508,2012-05-22,Summer,2012,May,No,Tuesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",974.5350000000001,1458.0737000000004,123.0,530.4516629999999,819,5254,6073,0.15588123334602208,Sedang
508,509,2012-05-23,Summer,2012,May,No,Wednesday,Yes,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",989.262403,1474.569872,123.0,457.878,766,4494,5260,0.17044948820649755,Sedang
509,510,2012-05-24,Summer,2012,May,No,Thursday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1062.895,1570.7852,123.0,776.130144,1059,5711,6770,0.18543162318333042,Tinggi
510,511,2012-05-25,Summer,2012,May,No,Friday,Yes,"Clear, Few clouds, Partly cloudy, Partly cloudy",1118.1200000000001,1661.516324,123.0,630.92895,1417,5317,6734,0.2665036674816626,Tinggi
511,512,2012-05-26,Summer,2012,May,No,Saturday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1145.7325,1727.5837760000004,123.0,893.275088,2855,3681,6536,0.7756044553110568,Tinggi
512,513,2012-05-27,Summer,2012,May,No,Sunday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1140.21,1722.0473000000004,123.0,965.902619,3283,3308,6591,0.9924425634824667,Tinggi
513,514,2012-05-28,Summer,2012,May,Yes,Monday,No,"Clear, Few clouds, Partly cloudy, Partly cloudy",1189.9125000000001,1887.0308000000002,123.0,882.182769,2557,3486,6043,0.7335054503729203,Tinggi
